condition_id,model_tag,method,k,seed,example_id,nlq,va,em,ex,ts,source_json
llama_base_k3,llama,base,3,7,43,How many orders from customers in USA have status 'Cancelled'?,True,False,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,44,How many orders from customers in USA have status 'On Hold'?,True,False,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,45,How many orders from customers in USA have status 'Disputed'?,True,True,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,46,How many orders from customers in USA have status 'In Process'?,True,True,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,47,How many orders from customers in USA have status 'Resolved'?,True,True,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,48,Which customers in USA have credit limits above 50000?,True,False,False,0.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,49,Which customers in USA have credit limits above 100000?,True,True,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,50,List orders and totals for customers in USA.,False,False,False,,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,51,List customers in San Francisco.,True,True,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,52,How many orders from customers in France have status 'Shipped'?,True,True,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,53,How many orders from customers in France have status 'Cancelled'?,True,True,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,54,How many orders from customers in France have status 'On Hold'?,True,False,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,55,How many orders from customers in France have status 'Disputed'?,True,True,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,56,How many orders from customers in France have status 'In Process'?,True,True,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,57,How many orders from customers in France have status 'Resolved'?,True,True,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,58,Which customers in France have credit limits above 50000?,True,True,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,59,Which customers in France have credit limits above 100000?,True,True,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,60,List orders and totals for customers in France.,True,False,False,0.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,61,List customers in France.,True,True,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,62,How many orders from customers in Germany have status 'Shipped'?,True,True,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,63,How many orders from customers in Germany have status 'Cancelled'?,True,False,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,64,How many orders from customers in Germany have status 'On Hold'?,True,True,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,65,How many orders from customers in Germany have status 'Disputed'?,True,True,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,66,How many orders from customers in Germany have status 'In Process'?,True,True,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,67,How many orders from customers in Germany have status 'Resolved'?,True,True,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,68,Which customers in Germany have credit limits above 50000?,True,True,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,69,Which customers in Germany have credit limits above 100000?,True,False,False,0.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,70,List orders and totals for customers in Germany.,False,False,False,,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,71,List customers in Germany.,True,True,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,72,How many orders from customers in UK have status 'Shipped'?,True,False,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,73,How many orders from customers in UK have status 'Cancelled'?,True,True,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,74,How many orders from customers in UK have status 'On Hold'?,True,True,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,75,How many orders from customers in UK have status 'Disputed'?,True,False,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,76,How many orders from customers in UK have status 'In Process'?,True,True,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,77,How many orders from customers in UK have status 'Resolved'?,True,True,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,78,Which customers in UK have credit limits above 50000?,True,False,False,0.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,79,Which customers in UK have credit limits above 100000?,True,False,False,0.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,80,List orders and totals for customers in UK.,False,False,False,,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,81,List customers in UK.,True,True,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,82,How many orders from customers in Spain have status 'Shipped'?,True,True,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,83,How many orders from customers in Spain have status 'Cancelled'?,True,True,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,84,How many orders from customers in Spain have status 'On Hold'?,True,True,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,85,How many orders from customers in Spain have status 'Disputed'?,True,False,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,86,How many orders from customers in Spain have status 'In Process'?,True,True,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,87,How many orders from customers in Spain have status 'Resolved'?,True,True,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,88,Which customers in Spain have credit limits above 50000?,True,False,False,0.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,89,Which customers in Spain have credit limits above 100000?,True,False,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,90,List orders and totals for customers in Spain.,True,False,False,0.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,91,List customers in Spain.,True,True,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,92,How many orders from customers in Australia have status 'Shipped'?,True,True,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,93,How many orders from customers in Australia have status 'Cancelled'?,True,False,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,94,How many orders from customers in Australia have status 'On Hold'?,True,True,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,95,How many orders from customers in Australia have status 'Disputed'?,True,True,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,96,How many orders from customers in Australia have status 'In Process'?,True,False,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,97,How many orders from customers in Australia have status 'Resolved'?,True,False,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,98,Which customers in Australia have credit limits above 50000?,True,True,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,99,Which customers in Australia have credit limits above 100000?,True,True,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,100,List orders and totals for customers in Australia.,True,False,False,0.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,101,List customers in Australia.,True,True,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,102,How many orders from customers in Canada have status 'Shipped'?,True,False,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,103,How many orders from customers in Canada have status 'Cancelled'?,True,True,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,104,How many orders from customers in Canada have status 'On Hold'?,True,False,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,105,How many orders from customers in Canada have status 'Disputed'?,True,True,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,106,How many orders from customers in Canada have status 'In Process'?,True,False,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,107,How many orders from customers in Canada have status 'Resolved'?,True,False,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,108,Which customers in Canada have credit limits above 50000?,True,False,False,0.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,109,Which customers in Canada have credit limits above 100000?,True,False,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,110,List orders and totals for customers in Canada.,True,False,False,0.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,111,List customers in Canada.,True,True,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,112,How many orders from customers in Japan have status 'Shipped'?,True,False,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,113,How many orders from customers in Japan have status 'Cancelled'?,True,True,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,114,How many orders from customers in Japan have status 'On Hold'?,True,False,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,115,How many orders from customers in Japan have status 'Disputed'?,True,False,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,116,How many orders from customers in Japan have status 'In Process'?,True,True,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,117,How many orders from customers in Japan have status 'Resolved'?,True,False,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,118,Which customers in Japan have credit limits above 50000?,True,True,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,119,Which customers in Japan have credit limits above 100000?,True,False,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,120,List orders and totals for customers in Japan.,True,False,False,0.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,121,List customers in Japan.,True,True,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,122,How many orders from customers in Italy have status 'Shipped'?,True,True,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,123,How many orders from customers in Italy have status 'Cancelled'?,True,True,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,124,How many orders from customers in Italy have status 'On Hold'?,True,True,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,125,How many orders from customers in Italy have status 'Disputed'?,True,True,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,126,How many orders from customers in Italy have status 'In Process'?,True,True,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,127,How many orders from customers in Italy have status 'Resolved'?,True,True,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,128,Which customers in Italy have credit limits above 50000?,True,False,False,0.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,129,Which customers in Italy have credit limits above 100000?,True,True,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,130,List orders and totals for customers in Italy.,True,False,False,0.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,131,List customers in Italy.,True,True,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,132,How many orders from customers in Norway have status 'Shipped'?,True,True,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,133,How many orders from customers in Norway have status 'Cancelled'?,True,False,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,134,How many orders from customers in Norway have status 'On Hold'?,True,True,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,135,How many orders from customers in Norway have status 'Disputed'?,True,False,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,136,How many orders from customers in Norway have status 'In Process'?,True,True,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,137,How many orders from customers in Norway have status 'Resolved'?,True,True,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,138,Which customers in Norway have credit limits above 50000?,True,False,False,0.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,139,Which customers in Norway have credit limits above 100000?,True,False,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,140,List orders and totals for customers in Norway.,True,True,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,141,List customers in Norway.,True,True,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,142,What is the average order total for orders with status Shipped?,True,False,False,0.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,143,What is the average order total for orders with status Cancelled?,True,False,True,1.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,144,What is the average order total for orders with status On Hold?,False,False,False,,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,145,What is the average order total for orders with status Disputed?,False,False,False,,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,146,What is the average order total for orders with status In Process?,True,False,False,0.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,147,What is the average order total for orders with status Resolved?,True,False,False,0.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,148,List payments made after 2003 that are over 5000.,True,False,False,0.0,llama_base_k3_seed7.json
llama_base_k3,llama,base,3,7,149,What is the average payment amount in 2003?,True,False,True,1.0,llama_base_k3_seed7.json
